075F/annotation.tsv	2-5	244-246	de	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	2-6	247-251	rôle	O	O	O	O	O	O	O	O	O	O	

075F/annotation.tsv	3-1	253-255	On	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-2	256-259	les	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-3	260-267	choisit	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-4	268-273	parmi	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-5	274-277	les	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-6	278-287	habitants	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-7	288-290	de	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-8	291-298	Delphes	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-9	298-299	,	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-10	300-302	et	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-11	303-307	dans	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-12	308-310	la	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-13	311-320	condition	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-14	321-323	la	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-15	324-328	plus	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	3-16	329-336	obscure	O	O	O	O	O	O	O	O	O	O	

075F/annotation.tsv	4-1	338-340	Ce	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-2	341-345	sont	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-3	346-350	pour	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-4	351-362	l'ordinaire	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-5	363-366	des	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-6	367-373	filles	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-7	374-381	pauvres	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-8	381-382	,	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-9	383-387	sans	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-10	388-397	éducation	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-11	397-398	,	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-12	399-403	sans	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-13	404-414	expérience	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-14	414-415	,	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-15	416-418	de	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-16	419-424	mœurs	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-17	425-429	très	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-18	430-435	pures	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-19	436-438	et	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-20	439-443	d'un	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-21	444-450	esprit	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-22	451-455	très	O	O	O	O	O	O	O	O	O	O	
075F/annotation.tsv	4-23	456-461	borné	O	O	O	O	O	O	O	O	O	O	

001F/annotation.tsv	1-1	0-8	CHAPITRE	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	1-2	9-12	III	O	O	O	O	O	O	O	O	O	O	

001F/annotation.tsv	2-1	17-27	L'ignition	O	O	O	B-Circumstances	O	O	O	O	O	O	
001F/annotation.tsv	2-2	28-34	semble	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-3	35-39	même	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-4	40-46	donner	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-5	47-48	à	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-6	49-56	l'odeur	B-Smell_Word	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-7	57-59	du	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-8	60-67	camphre	O	B-Smell_Source	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-9	68-72	plus	O	O	B-Quality	O	O	O	O	O	O	O	
001F/annotation.tsv	2-10	73-82	d'énergie	O	O	I-Quality	O	O	O	O	O	O	O	
001F/annotation.tsv	2-11	83-84	,	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-12	85-89	loin	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-13	90-92	de	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-14	93-103	l'anéantir	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-15	104-105	;	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-16	106-111	c'est	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-17	112-114	ce	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-18	116-120	dont	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-19	121-123	on	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-20	124-128	peut	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-21	129-131	se	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-22	132-142	convaincre	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-23	143-152	lorsqu'on	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-24	153-158	vient	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-25	159-170	d'enflammer	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-26	171-183	l'atmosphère	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-27	184-195	combustible	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-28	196-199	qui	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-29	200-207	entoure	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-30	208-210	la	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-31	212-222	fraxinelle	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-32	223-224	(	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-33	224-233	Dictamnus	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-34	234-239	albus	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-35	239-240	,	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-36	241-249	Linnaeus	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	2-37	249-250	)	O	O	O	O	O	O	O	O	O	O	

001F/annotation.tsv	3-1	255-257	Le	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	3-2	258-267	mouvement	O	O	O	B-Circumstances	O	O	O	O	O	O	
001F/annotation.tsv	3-3	268-270	et	O	O	O	I-Circumstances	O	O	O	O	O	O	
001F/annotation.tsv	3-4	271-273	le	O	O	O	I-Circumstances	O	O	O	O	O	O	
001F/annotation.tsv	3-5	274-284	frottement	O	O	O	I-Circumstances	O	O	O	O	O	O	
001F/annotation.tsv	3-6	285-289	sont	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	3-7	290-301	fréquemment	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	3-8	302-304	un	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	3-9	305-310	moyen	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	3-10	311-313	de	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	3-11	314-319	faire	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	3-12	320-327	dégager	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	3-13	328-331	des	O	O	O	O	O	O	O	O	O	O	
001F/annotation.tsv	3-14	332-338	odeurs	B-Smell_Word	O	O	O	O	O	O	O	O	O	

011F/annotation.tsv	1-1	0-3	Art	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	1-2	3-4	.	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	1-3	5-6	8	O	O	O	O	O	O	O	O	O	O	

011F/annotation.tsv	2-1	8-10	Le	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-2	11-18	cloaque	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-3	19-22	qui	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-4	23-24	s	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-5	24-25	’	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-6	25-28	est	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-7	29-34	formé	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-8	35-37	au	O	O	O	O	O	O	O	O	B-Location	O	
011F/annotation.tsv	2-9	38-46	tournant	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-10	47-49	de	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-11	50-52	la	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-12	53-56	rue	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-13	57-59	de	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-14	60-69	Charenton	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-15	69-70	,	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-16	71-73	et	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-17	74-76	de	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-18	77-82	celle	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-19	83-85	de	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-20	86-93	Reuilly	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-21	93-94	,	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-22	95-98	sur	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-23	99-102	les	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-24	103-109	routes	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-25	110-112	de	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-26	113-122	Champagne	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-27	123-125	et	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-28	126-128	de	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-29	129-133	Lyon	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-30	133-134	,	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-31	135-137	et	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-32	138-141	qui	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-33	142-144	se	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-34	145-153	prolonge	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-35	154-159	jusqu	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-36	159-160	’	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-37	160-161	à	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-38	162-164	la	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-39	165-173	barrière	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-40	174-177	des	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-41	178-184	Poules	O	O	O	O	O	O	O	O	I-Location	O	
011F/annotation.tsv	2-42	184-185	,	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-43	186-192	mérite	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-44	193-194	l	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-45	194-195	’	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-46	195-204	attention	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-47	205-207	la	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-48	208-212	plus	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-49	213-221	sérieuse	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-50	222-224	et	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-51	225-228	les	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-52	229-234	soins	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-53	235-238	les	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-54	239-243	plus	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-55	244-252	instants	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-56	253-255	de	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-57	256-257	l	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-58	257-258	’	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-59	258-272	administration	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-60	273-276	qui	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-61	277-279	en	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-62	280-283	est	O	O	O	O	O	O	O	O	O	O	
011F/annotation.tsv	2-63	284-291	chargée	O	O	O	O	O	O	O	O	O	O	

003F/annotation.tsv	1-1	0-2	De	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	1-2	3-5	sa	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	1-3	6-15	proprieté	O	O	O	O	O	O	O	O	O	O	

003F/annotation.tsv	2-1	18-25	Saturne	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-2	26-29	par	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-3	30-32	sa	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-4	33-39	sausse	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-5	40-45	enuie	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-6	46-47	A	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-7	48-54	toutes	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-8	55-61	choses	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-9	62-65	qui	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-10	66-69	ont	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-11	70-73	vie	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-12	73-74	,	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-13	75-78	Est	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-14	79-85	ennemy	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-15	86-88	de	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-16	89-91	sa	O	O	O	O	O	O	O	O	O	O	
003F/annotation.tsv	2-17	92-98	nature	O	O	O	O	O	O	O	O	O	O	

074F/annotation.tsv	1-1	0-3	Des	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	1-2	4-10	objets	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	1-3	11-15	plus	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	1-4	16-20	doux	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	1-5	21-29	occupent	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	1-6	30-33	les	O	O	O	O	O	O	O	B-Odour_Carrier	O	O	
074F/annotation.tsv	1-7	34-43	athéniens	O	O	O	O	O	O	O	I-Odour_Carrier	O	O	
074F/annotation.tsv	1-8	44-51	pendant	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	1-9	52-54	la	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	1-10	55-59	paix	O	O	O	O	O	O	O	O	O	O	

074F/annotation.tsv	2-1	61-66	Comme	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-2	67-69	la	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-3	70-77	plupart	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-4	78-82	font	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-5	83-89	valoir	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-6	90-95	leurs	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-7	96-102	terres	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-8	102-103	,	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-9	104-107	ils	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-10	108-115	partent	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-11	116-118	le	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-12	119-124	matin	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-13	125-126	à	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-14	127-133	cheval	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-15	133-134	;	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-16	135-137	et	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-17	138-143	après	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-18	144-149	avoir	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-19	150-156	dirigé	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-20	157-160	les	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-21	161-168	travaux	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-22	169-171	de	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-23	172-177	leurs	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-24	178-186	esclaves	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-25	186-187	,	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-26	188-191	ils	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-27	192-202	reviennent	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-28	203-205	le	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-29	206-210	soir	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-30	211-212	à	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-31	213-215	la	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	2-32	216-221	ville	O	O	O	O	O	O	O	O	O	O	

074F/annotation.tsv	3-1	223-228	Leurs	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-2	229-235	moment	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-3	236-240	sont	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-4	241-252	quelquefois	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-5	253-260	remplis	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-6	261-264	par	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-7	265-267	la	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-8	268-274	chasse	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-9	274-275	,	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-10	276-278	et	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-11	279-282	par	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-12	283-286	les	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-13	287-296	exercices	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-14	297-299	du	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	3-15	300-307	gymnase	O	O	O	O	O	O	O	O	O	O	

074F/annotation.tsv	4-1	309-314	Outre	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-2	315-318	les	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-3	319-324	bains	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-4	325-332	publics	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-5	332-333	,	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-6	334-336	où	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-7	337-339	le	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-8	340-346	peuple	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-9	347-353	aborde	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-10	354-356	en	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-11	357-362	foule	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-12	362-363	,	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-13	364-366	et	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-14	367-370	qui	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-15	371-378	servent	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-16	379-386	d'asile	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-17	387-390	aux	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-18	391-398	pauvres	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-19	399-405	contre	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-20	406-409	les	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-21	410-418	rigueurs	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-22	419-421	de	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-23	422-429	l'hiver	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-24	429-430	,	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-25	431-434	les	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-26	435-447	particuliers	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-27	448-450	en	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-28	451-454	ont	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-29	455-459	dans	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-30	460-465	leurs	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	4-31	466-473	maisons	O	O	O	O	O	O	O	O	O	O	

074F/annotation.tsv	5-1	475-482	L'usage	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	5-2	483-487	leur	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	5-3	488-490	en	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	5-4	491-494	est	O	O	O	O	O	O	O	O	O	O	
074F/annotation.tsv	5-5	495-501	devenu	O	O	O	O	O	O	O	O	O	O	
